Country Code,IMF Country Code,Country,Country group,Geographical region,Income group,Indicator Type,Series Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
BEN,638,Benin,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",-0.376,-0.597,0.788,1.907,0.814,-0.043,2.118,2.232,3.492,2.557,-3.13,-2.702,-2.796,-0.676,-0.219,-1.324,0.0003265483835855013,1.3,0.196,-1.9,0.1,-0.686,0.191,-1.044,-1.371,-5.014,-3.384,-2.761,-1.385,1.057,-2.725,-3.467,-3.909,-2.817
BMU,319,Bermuda,EMDEs,North America,High income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTN,514,Bhutan,EMDEs,South Asia,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",-6.384,0.208,-2.668,7.5,2.079,1.062,4.729,1.714,4.182,3.349,-0.813,-11.815,-3.874,-9.626,2.492,-5.824,0.874,1.73,0.582,2.047,4.418,-0.938,-0.198,-2.172,4.46,1.35,-0.367,-3.294,-0.274,-0.614,-1.363,-4.797,-5.452,-3.039
BOL,218,Bolivia,EMDEs,Latin America and the Caribbean,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",-1.773,-1.529,-1.818,-3.5,-0.498,1.112,0.863,-1.007,-2.997,-1.843,-1.452,-4.218,-6.192,-5.059,-2.616,0.756,6.997,0.999,5.505,4.275,3.017,2.059,2.738,1.552,-2.451,-5.934,-6.253,-6.712,-6.951,-5.847,-11.228,-7.978,-5.5,-4.912
BIH,963,Bosnia & Herzegovina,EMDEs,Europe and Central Asia,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,-0.155,-1.863,-3.513,-2.437,-1.958,0.27,0.401,1.337,2.834,0.795,-3.408,-4.833,-3.469,-2.101,-1.947,-0.551,-2.104,0.605,1.188,2.605,2.368,2.119,-3.888,1.266,1.54,0.175
BWA,616,Botswana,EMDEs,Sub-Saharan Africa,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,5.666,8.319,-3.206,-4.359,-0.216,2.29,10.748,13.607,6.005,-7.299,-13.334,-7.411,0.418,1.464,5.374,4.2,-4.265,0.921,-0.587,-4.478,-7.883,-10.217,-1.865,0.658,0.244
BRA,223,Brazil,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,-1.329215357587316,-2.010793268071311,-1.547790541295882,2.109727158847939,2.658833096241345,2.519,2.91,3.071,3.586,3.565,2.957,3.309,3.291,1.922,1.986,3.121,2.892,1.972,-0.313,-0.377,-1.6,-2.201,-0.957,-0.335,-7.859,1.961,2.11,-1.921
BRN,516,Brunei Darussalam,EMDEs,East Asia and Pacific,High income,Government debt sustainability,"Primary balance, % of GDP",-1.626,-1.061,-8.282,-12.772,-22.55,-19.794,-8.704,-11.793,-23.997,-18.255,6.86,2.585,-4.613,8.061,8.565,16.009,19.78,3.119,36.14,3.61,7.612,25.632,15.786,13.025,3.576,-14.523,-21.68,-10.397,-3.587,-3.689,-15.774,-8.164,2.531,-13.125
BGR,918,Bulgaria,EMDEs,Europe and Central Asia,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,5.100640768495023,7.604257823096869,6.444530372989455,4.694,3.737,3.247,2.988,1.165,1.697,3.0,3.385,4.129,3.668,2.654,-0.583,-3.522,-1.521,-0.147,-1.31,-3.432,-2.402,1.827,1.159,0.335,-0.815,-2.809,-2.756,-0.812,-2.985
BFA,748,Burkina Faso,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",-6.646,-1.668,-1.371,-2.595,-0.623,-1.416,-0.894,-1.913,-1.915,-2.632,-2.24,-2.81,-3.765,-1.179,-3.529,-4.329,14.853,-4.657,-3.326,-3.781,-3.631,-1.542,-2.111,-3.025,-1.098,-1.464,-2.223,-6.07,-3.334,-2.153,-3.806,-5.702,-8.798,-4.472
BDI,618,Burundi,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",,,-3.022,0.188,-0.52,-2.534,-8.125,-3.259,-2.797,-3.514,-4.159,-6.185,-2.944,-11.81,-13.027,-7.908,-8.069,-0.475,-1.187,-3.943,-3.043,-2.585,-2.989,-1.123,-3.425,-7.047,-6.46,-4.339,-5.058,-4.062,-3.387,-2.274,-8.02,-6.237
CPV,624,Cabo Verde,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,-14.588,-11.599,-10.434,-9.525,-0.967,-11.244,-15.895,-5.85,-6.451,-3.416,-1.846,-4.576,-4.386,0.134,-0.517,-5.061,-8.291,-5.692,-7.804,-6.873,-5.197,-1.801,-0.457,-0.333,-0.131,0.576,-6.667,-5.465,-2.017,1.917
KHM,522,Cambodia,EMDEs,East Asia and Pacific,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,-7.316,-3.59,-5.175,-3.596,-4.615,-4.813,-5.914,-5.524,-3.026,-0.151,-0.004,0.79,0.588,-3.811,-2.901,-3.543,-3.333,-1.755,-0.988,-0.256,0.044,-0.343,0.753,2.434,-2.261,-4.91,0.512,-1.982
CMR,622,Cameroon,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,,4.856,3.444,3.833,2.51,1.195,4.284,29.012,4.314,2.301,0.207,-0.693,-1.949,-1.063,-3.207,-3.702,-3.879,-5.159,-3.895,-1.513,-2.247,-2.347,-2.024,-0.35,0.434
CAN,156,Canada,Advanced economies,North America,High income,Government debt sustainability,"Primary balance, % of GDP",-0.858,-3.166,-3.973,-3.726,-1.867,0.085,2.141,4.72,4.798,5.761,5.659,3.38,2.256,1.645,2.258,2.532,2.411,2.368,0.466,-2.776,-3.9,-2.701,-1.822,-0.994,0.451,0.588,0.131,0.089,0.462,0.104,-10.455,-3.553,-0.254,-0.091
CYM,377,Cayman Islands,EMDEs,Latin America and the Caribbean,High income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAF,626,Central African Rep.,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",-5.57,-6.912,-5.981,-4.237,-5.224,-2.577,0.942,-0.185,1.365,0.948,-0.139,0.548,0.384,-2.003,-0.934,-3.46,9.486,2.513,0.847,0.969,-0.386,-1.542,0.095,-1.71,-2.671,-0.05,1.829,-0.747,-0.572,1.769,-3.052,-5.746,-4.94,-3.016
TCD,628,Chad,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",,,,,,-2.324,-2.618,-1.845,-1.119,-3.282,-3.779,-2.889,-3.326,-3.721,-1.469,0.166,1.886,2.014,2.742,-7.671,-2.695,2.251,0.702,-1.179,-2.765,-2.034,0.045,1.016,2.177,0.603,1.959,-0.595,5.306,-0.063
CHL,228,Chile,EMDEs,Latin America and the Caribbean,High income,Government debt sustainability,"Primary balance, % of GDP",4.636,3.785,3.885,2.958,2.798,4.059,2.814,2.689,0.897,-1.477,-0.055,-0.037,-0.678,0.112,2.549,5.006,7.681,7.77,3.573,-4.459,-0.312,1.524,0.792,-0.389,-1.352,-1.871,-2.377,-2.267,-1.112,-2.38,-6.574,-6.899,1.833,-1.815
CHN,924,China,EMDEs,East Asia and Pacific,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",-0.487,-0.689,-0.702,-0.623,-1.345,-0.44,-0.192,0.012,-0.228,-1.662,-2.114,-1.872,-2.324,-1.691,-1.041,-0.967,-0.7,0.448,0.386,-1.322,0.089,0.394,0.187,-0.324,-0.128,-2.031,-2.712,-2.647,-3.475,-5.25,-8.761,-5.133,-6.563,-6.126
COL,233,Colombia,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",2.396,3.387,2.665,2.084,1.719,0.928,-0.215,-1.065,-1.072,-2.213,0.776,1.505,0.295,1.289,1.387,2.062,1.692,1.846,2.2,-1.052,-1.252,0.089,1.821,0.947,-0.161,-1.715,-0.351,-0.497,-2.493,-1.011,-4.39,-4.352,-2.356,1.092
COM,632,Comoros,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",-0.171,-1.511,-1.403,1.879,-3.009,-3.581,-2.913,-0.743,-1.409,0.097,-0.608,-1.472,-1.546,-1.444,-0.459,0.488,-1.083,-0.892,-1.049,0.695,4.512,1.124,2.213,10.599,-0.268,2.683,-5.433,-0.03,-1.252,-4.131,-0.266,-2.51,-3.775,-4.166
COD,636,"Congo, Dem. Rep.",EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,0.116,-0.466,-0.639,-0.863,-1.377,-0.398,1.225,-1.202,-0.939,1.028,1.395,0.795,-0.076,1.237,-0.688,-0.267,2.28,2.239,4.692,0.961,-0.217,0.979,-0.388,-2.163,-2.973,-1.376,-0.164,-1.912
COG,634,"Congo, Rep.",EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",5.792,-3.315,-5.577,-4.665,-0.17,5.884,9.886,4.115,-4.976,5.56,7.236,6.191,0.313,5.623,8.079,17.909,20.199,11.387,26.397,6.079,16.333,16.145,7.247,-2.651,-10.55,-17.159,-12.699,-4.009,6.959,7.222,0.103,3.686,11.482,6.621
CRI,238,Costa Rica,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",-1.082,0.832,1.351,0.921,-2.214,0.856,0.597,0.872,0.761,1.581,0.529,1.088,0.002,1.416,1.361,2.021,2.718,3.58,2.281,-1.208,-2.928,-1.831,-2.229,-2.766,-2.967,-2.871,-2.366,-2.902,-2.249,-2.628,-3.749,-0.277,2.07,1.558
CIV,662,Cote d'Ivoire,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,2.457,2.087,1.567,2.091,2.989,1.422,0.155,0.463,0.4,0.225,0.845,1.045,0.062,-0.195,-1.579,-1.044,-0.615,-0.683,-0.944,-1.723,-2.03,-1.569,-0.747,-3.589,-2.817,-4.388,-2.588
HRV,960,Croatia,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",,,-4.82,-2.047,0.635,-2.623,-3.115,-3.089,-4.555,-9.159,-7.233,-2.925,-3.649,-3.664,-4.728,-1.966,-0.941,-1.204,-1.188,-5.532,-4.661,-5.298,-2.811,-2.83,-2.253,-0.39,1.8,3.234,2.197,4.24,-5.498,-1.105,1.325,1.461
CUB,928,Cuba,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,354,Curacao,EMDEs,Latin America and the Caribbean,High income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,423,Cyprus,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",,,,,,0.237,-1.639,-3.375,-1.841,-1.986,0.078,-0.459,-1.937,-3.263,-1.375,0.441,1.323,5.371,3.101,-3.427,-3.207,-4.066,-2.915,-1.879,2.799,2.968,2.713,4.228,-1.388,3.349,-3.703,-0.27,3.821,4.334
CZE,935,Czechia,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",,,,,,-12.115,-2.547,-2.816,-3.73,-2.624,-3.432,-5.426,-6.023,-6.442,-1.772,-2.375,-1.528,-0.023,-1.325,-4.485,-3.129,-1.636,-2.738,-0.193,-0.979,0.271,1.496,2.145,1.48,0.789,-5.169,-4.482,-2.656,-2.747
DNK,128,Denmark,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",2.618,1.428,0.641,-0.085,-0.237,0.13,0.689,1.999,2.615,3.738,4.368,3.163,1.939,1.512,3.44,6.044,5.812,5.568,3.35,-2.374,-2.115,-1.444,-2.972,-0.83,1.595,-0.592,0.407,1.692,0.393,3.851,0.056,3.673,3.064,2.295
DJI,611,Djibouti,EMDEs,Middle East and North Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",-2.81,-0.621,-5.706,-6.784,-4.663,-4.647,-1.275,-2.494,-3.344,-4.827,-3.641,-3.397,-4.298,-3.886,-3.426,-0.871,0.58,-1.591,0.871,-3.566,-0.752,-0.944,-1.738,-0.104,-6.692,-15.138,0.064,0.848,-0.734,0.314,-1.917,-2.905,-0.704,-1.252
DMA,321,Dominica,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",-3.359,-1.436,-0.432,0.378,-1.526,-1.003,0.377,-0.182,-3.997,-6.057,-4.705,-2.488,0.051,4.523,3.77,5.166,4.743,3.709,2.409,1.032,-1.848,-2.869,-3.414,-0.84,-3.955,13.262,13.228,-1.222,-16.745,-6.249,-5.409,-5.599,-4.299,0.433
DOM,243,Dominican Republic,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",2.877592869282185,2.288945232019055,3.549556330583423,-0.2578588662700216,-0.8961162577180382,0.540062304184195,-0.2893305399013411,0.088,0.353,-0.122,-0.111,0.048,-1.183,-2.622,-1.826,0.515,-0.401,1.402,-1.909,-1.053,-1.135,-1.035,-4.382,-2.178,-0.399,2.28,-0.57,-0.541,0.428,-0.72,-4.665,0.176,-0.399,-0.122
ECU,248,Ecuador,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,1.707,0.255,1.098,-1.372,2.311,5.709,4.34,3.849,3.692,4.205,2.664,4.883,4.387,1.72,-3.133,-0.78,0.508,-2.318,-7.936,-7.812,-6.407,-9.683,-4.688,-1.399,-1.928,-5.764,-1.416,0.473,-2.548
EGY,469,"Egypt, Arab Rep.",EMDEs,Middle East and North Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,6.626,5.879,2.672,-2.762,-1.421,-1.45,-2.297,-2.583,-0.59,-2.377,-3.196,-3.159,-4.756,-4.68,-5.616,-4.031,-3.908,-4.084,-2.381,-0.401,1.288,1.188,1.071,0.429,1.051
SLV,253,El Salvador,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",1.077,0.625,-1.729,1.02,1.107,1.576,-0.8,-0.282,-1.317,-1.541,-1.721,-3.316,-3.567,-1.912,-0.323,-0.901,-0.573,0.658,-0.912,-3.629,-2.213,-1.917,-1.3,-1.757,-1.316,-0.902,-0.189,0.674,0.9,0.617,-3.84,-1.042,1.975,-0.182
GNQ,642,Equatorial Guinea,EMDEs,Sub-Saharan Africa,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,-2.728,4.578,-5.936,0.899,-2.219,15.486,17.867,7.807,13.955,18.597,21.816,17.174,14.642,-6.426,-4.291,1.11,-6.96,-4.055,-7.076,-14.707,-10.507,-2.167,1.185,2.686,-0.433,3.672,14.776,3.065
ERI,643,Eritrea,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",,,6.891,4.27,8.848,-22.312,-17.352,-4.364,-38.89,-57.223,-22.082,-5.575,-8.831,10.322,-3.643,-26.929,-11.308,-15.716,-32.421,-17.615,-12.33,-2.065,-1.943,-5.647,1.474,-0.779,0.73,-3.626,6.661,4.479,,,,
EST,939,Estonia,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",,,,,,0.17,-0.523,3.363,1.046,-3.078,-0.036,0.333,0.286,1.392,2.115,0.851,2.505,2.195,-3.354,-3.117,-0.627,0.402,-0.829,-0.329,0.215,-0.442,-1.023,-1.057,-1.158,0.1,-5.429,-2.478,-0.942,-2.764
SWZ,734,Eswatini,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",5.924,3.73,-2.11,-2.639,-2.919,1.276,-0.446,2.457,1.521,-0.515,-0.648,-1.429,-2.502,-1.02,-2.946,-0.639,9.096,2.989,2.435,-2.242,-8.451,-3.034,4.145,1.318,-2.003,-5.358,-8.12,-5.685,-8.223,-4.625,-2.362,-2.67,-1.619,0.557
ETH,644,Ethiopia,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",-5.962,-5.06,-3.882,-2.723,-3.009,-1.015,-2.228,-0.119,-2.087,-6.8,-7.209,-2.185,-4.266,-3.945,-1.416,-3.18,-2.994,-2.871,-2.429,-0.551,-0.909,-1.236,-0.873,-1.592,-2.225,-1.536,-1.839,-2.793,-2.503,-2.031,-2.365,-2.214,-3.533,-1.911
FJI,819,Fiji,EMDEs,East Asia and Pacific,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,0.724,0.858,2.495,3.498,-0.847,-1.532,9.405,3.496,1.082,-1.995,-1.168,-1.03,1.416,1.173,1.72,3.372,4.151,0.285,2.074,2.974,2.731,3.14,-0.492,-0.899,-2.852,0.461,-1.837,-0.857,-4.778,-9.717,-8.456,-3.252
FIN,172,Finland,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",4.748,-1.718,-6.866,-8.524,-5.417,-5.198,-2.016,0.396,3.063,2.964,7.616,5.355,3.965,2.265,2.085,2.544,3.728,4.777,3.649,-2.852,-2.47,-0.997,-1.944,-2.424,-2.835,-2.285,-1.416,-0.393,-0.689,-0.792,-5.454,-2.854,-0.85,-2.721
FRA,132,France,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",-0.259,-0.573,-2.139,-3.693,-2.633,-2.228,-0.837,-0.652,0.495,1.04,1.249,1.216,-0.546,-1.51,-1.08,-0.917,-0.062,-0.158,-0.615,-4.94,-4.606,-2.683,-2.548,-1.914,-1.85,-1.75,-1.892,-1.325,-0.68,-1.707,-7.81,-5.192,-2.981,-3.809
GAB,646,Gabon,EMDEs,Sub-Saharan Africa,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",1.397,3.636,1.073,1.209,4.777,10.646,8.116,7.298,-5.959,7.523,16.65,12.322,7.812,11.499,10.673,10.566,10.868,10.055,12.642,8.202,4.059,2.512,7.273,-1.514,7.595,0.909,-2.386,0.827,2.196,4.415,1.175,0.899,1.812,1.004
GMB,648,"Gambia, The",EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"Primary balance, % of GDP",,,,,,,,,,,1.824,-0.655,2.157,0.794,1.239,0.518,-0.079,2.835,0.957,0.271,-1.156,-0.685,-0.152,-2.424,-0.244,-0.599,-1.159,-0.03,-0.844,0.385,0.81,-1.752,-2.811,-0.945
GEO,915,Georgia,EMDEs,Europe and Central Asia,Upper middle income,Government debt sustainability,"Primary balance, % of GDP",,,,,,-2.725,-4.461,-4.857,-1.502,-2.134,0.813,1.005,1.727,1.367,4.987,3.15,4.015,1.367,-1.307,-5.439,-3.546,0.296,0.199,-0.433,-0.996,-0.208,-0.388,0.713,0.344,-0.596,-7.612,-4.655,-1.516,-0.851
DEU,134,Germany,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"Primary balance, % of GDP",-0.0203829897001313,-0.966,0.009,-0.387,0.36,-6.327,-0.5,0.089,0.474,1.067,1.194,-0.408,-1.228,-1.07,-0.795,-0.857,0.742,2.665,2.215,-0.771,-2.242,1.122,1.857,1.484,1.813,2.043,2.094,2.171,2.672,2.112,-3.887,-3.132,-1.961,-1.421
GHA,652,Ghana,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"Primary balance, % of GDP",-1.507,-0.882,-4.018,-4.31,-3.487,-2.979,-3.741,-3.883,-2.656,-3.661,-1.032,-1.262,-0.957,0.556,-0.267,-0.422,-1.841,-3.88,-4.245,-3.238,-5.15,-3.494,-5.723,-5.585,-3.35,0.938,-1.496,1.198,-1.351,-1.975,-11.167,-4.769,-4.352,-0.508
