Country Code,IMF Country Code,Country,Country group,Geographical region,Income group,Indicator Type,Series Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
TCD,628,Chad,EMDEs,Sub-Saharan Africa,Low income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,228,Chile,EMDEs,Latin America and the Caribbean,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,0.2171011024895415,0.1619905765969036,0.1229753158134313,0.1374042305155159,0.4642735256373835,0.7831587874234012,0.2096328164464272,0.1776346578583704,0.2366218273531968,1.299956662425527,0.9028314222522246,1.159734855094354,1.381792270480705,0.8808559744035448,1.061372264429967,0.6381333516326005,0.3145592909709846,0.1944450212127203,0.295105423263974,0.1819306244858517,0.2718832376819242,
CHN,924,China,EMDEs,East Asia and Pacific,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,0.5836113237887027,0.6248713030747127,0.6314086396368401,0.5878494229031365,0.4488276626439054,0.3437961258971731,0.4747280742964184,0.3810374725340546,0.4286708419823554,1.302242529547271,1.991907130447625,1.91972781469431,3.525975294065569,2.846266276667584,1.436526499329816,0.7045404896298144,0.763342640286309,0.5537807842971223,0.4995194515447375,0.4170391687930661,0.6215742056885487,0.4100325070306718,
COL,233,Colombia,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM,632,Comoros,EMDEs,Sub-Saharan Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD,636,"Congo, Dem. Rep.",EMDEs,Sub-Saharan Africa,Low income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COG,634,"Congo, Rep.",EMDEs,Sub-Saharan Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,238,Costa Rica,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIV,662,Cote d'Ivoire,EMDEs,Sub-Saharan Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,960,Croatia,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,0.4934436823473275,0.1761588017175515,0.3592861385585321,1.523290179819644,0.2915185305913217,1.677340306061134,1.20566256381458,0.4245307254352388,0.6897548749946947,1.107441961539584,0.8779296153488022,0.565842229752639,0.2876385608686317,0.4025835457987538,0.2256533887986344,0.333758409334189,0.1113074854516225,0.1541643625776604,0.1002097250634125,0.3407266700538552,0.656959495507348,0.0148086272328668,
CUB,928,Cuba,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,354,Curacao,EMDEs,Latin America and the Caribbean,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,423,Cyprus,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,7.640043009341481,8.371735635178874,13.70999061007098,13.30892576595829,18.28527820348453,9.720072001627493,15.46494442779694,14.19083850784346,10.01015726221456,7.273618754154188,3.215044390761967,2.532965255232118,3.887111140773589,0.8040160460434636,0.5068413588912383,0.3059976016724383,5.781343084699443,0.3279092669795343,0.3573530177402421,
CZE,935,Czechia,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,0.0187019094996294,0.125105106433328,0.0310645012538991,0.3460163928193045,0.3474454493531102,1.117559332150601,0.3888535863616117,0.1846416042808356,0.2451817878714913,5.920128097187495,6.33645209782765,7.828964193490942,7.401094013866969,8.346140178511051,11.00785829479784,11.01144908763898,5.194085464275412,
DNK,128,Denmark,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,2.122368152306643,1.682776094919341,1.610832725513641,2.123959980641864,1.726397556463615,1.978643297719785,1.398004999447378,2.24972206881989,2.173495785611815,2.054601619515644,2.480093455330328,2.709311323549301,1.782348400161501,2.091223620239484,2.762771222732098,2.677578954830675,2.296672494953598,1.459884469725182,1.405378534754562,3.527435408122279,2.643849699837594,2.443563182267759,
DJI,611,Djibouti,EMDEs,Middle East and North Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,321,Dominica,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,243,Dominican Republic,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,248,Ecuador,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,469,"Egypt, Arab Rep.",EMDEs,Middle East and North Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,253,El Salvador,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNQ,642,Equatorial Guinea,EMDEs,Sub-Saharan Africa,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,643,Eritrea,EMDEs,Sub-Saharan Africa,Low income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,939,Estonia,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,1.000691489361702,0.4975171993562112,15.44199422119211,85.31197344715403,51.24703025174814,4.29114992913401,0.1756133047364333,0.7080388816557428,3.919239080468948,0.2725887008040669,0.7276894377369069,0.0443754786350723,0.0,0.0,0.0933018870610341,0.0006082515868436,0.0313055084300455,0.0816250272976828,3.775063536072371,0.3984944416519102,1.458821883787802,0.6988722619593197,
SWZ,734,Eswatini,EMDEs,Sub-Saharan Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,644,Ethiopia,EMDEs,Sub-Saharan Africa,Low income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,819,Fiji,EMDEs,East Asia and Pacific,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,172,Finland,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,4.343579270133363,5.256206983034708,3.860537818978677,8.173090724826165,5.827682686569541,8.069667634961437,6.388352063111682,9.217218231681755,13.31053086009861,14.26412265642857,8.800010566848556,7.067942790207509,8.30350227900264,7.288039619420521,5.626281913417011,6.181935535950558,7.670296581000295,8.577129102053755,11.78794155460579,11.27834892606244,10.52503475458134,13.01650608630588,
FRA,132,France,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,3.900086604709072,4.114779481915848,6.012208898077552,5.918142441566584,6.851972110294018,6.230589410708216,4.781841832556893,6.062404892611068,7.753703005233309,9.02981179775461,7.669859156373952,5.829532328592263,5.885893615597996,7.499162288496763,6.415889378604316,6.428124488468641,6.672166610691437,5.836599610421709,6.031330196504559,6.09532079208189,5.323824164602685,6.257272716560036,
GAB,646,Gabon,EMDEs,Sub-Saharan Africa,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB,648,"Gambia, The",EMDEs,Sub-Saharan Africa,Low income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEO,915,Georgia,EMDEs,Europe and Central Asia,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,134,Germany,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,4.169937815395294,3.985644014005522,4.442403665068098,3.385802581981752,3.5958818835569,3.450040676657589,3.937010333786437,4.460499631262995,5.025379106704366,4.718208187250472,5.115238930129715,4.684895590782292,4.740559335965751,4.940936423251294,6.503733724870083,7.178372086947471,5.523800137392577,5.93953332753269,5.785504251822814,5.488843807816727,5.178455083934398,6.284061616383148,
GHA,652,Ghana,EMDEs,Sub-Saharan Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,174,Greece,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,0.4569798422409285,0.2167175522848376,0.5077579832296489,0.8130690570537313,1.020782127899557,1.048017432940438,0.6806228133738488,1.951789184461204,1.408923437087788,0.5936767177982218,0.7235216177699403,1.451097978247202,1.884005261670141,1.676043797400158,0.0831783249650502,0.344242183221953,5.603650160380993,2.841237468793047,8.004737992628916,4.781213727152745,3.01053906862457,1.614819241686582,
GRD,328,Grenada,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,258,Guatemala,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,656,Guinea,EMDEs,Sub-Saharan Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,654,Guinea-Bissau,EMDEs,Sub-Saharan Africa,Low income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,336,Guyana,EMDEs,Latin America and the Caribbean,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTI,263,Haiti,EMDEs,Latin America and the Caribbean,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,268,Honduras,EMDEs,Latin America and the Caribbean,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,532,"Hong Kong SAR, China",Advanced economies,East Asia and Pacific,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,1.04092504955515,0.6023051547434928,0.6791525597163701,3.369629023263079,0.6909252064477924,1.193687719567891,0.9055659671738387,0.8190738584974296,0.4295041295334455,1.495695959052529,2.270326045283013,4.2626417455766,9.242039516965525,8.173107189931706,7.045328438493471,4.948113636675311,7.584235705364165,4.992047095345344,5.156064806382727,6.049598651282833,6.575671407859269,8.507437121283115,
HUN,944,Hungary,EMDEs,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,0.5998558365275081,0.5293197621713809,0.3776926262126698,1.683033067365969,0.7731817301892446,0.8473792969636261,0.7641046525297027,0.5763879613167595,0.4976249785515262,1.522520818551899,3.112316945405782,1.627135947870578,2.228084381919142,0.4775897593457227,0.0957549999250325,0.111543207048978,0.2302383464968631,0.506467097560828,0.1647352719372891,0.2902937659946127,2.13884890279175,1.681096032244739,
ISL,176,Iceland,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,534,India,EMDEs,South Asia,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,3.998691029415077,2.2374951147096,4.908008193019116,16.16620273288541,7.872643718945678,12.00902859230309,14.84139170754641,20.75934628612026,22.17690068249339,67.89184241824148,4.510456832016565,4.218559343025998,3.957255845639158,3.729399151113902,1.681211862611866,0.8279616593934672,0.7922444332202366,0.5037938846971459,0.5338702425933858,0.4041157927047538,0.2501593297301121,0.1610497129678924,
IDN,536,Indonesia,EMDEs,East Asia and Pacific,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80248576124662,1.033439719823561,0.5091325964530216,0.3969160439492527,0.404606987503341,
IRN,429,"Iran, Islamic Rep.",EMDEs,Middle East and North Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,433,Iraq,EMDEs,Middle East and North Africa,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,178,Ireland,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,7.130768115923051,3.460725120934555,3.450849165921339,2.30834210744653,2.259663638901773,2.387896133814779,4.976546432520612,4.016476303830244,5.148241464642823,5.951290541285186,7.675373669844031,7.43102997654117,6.352691529466949,7.443731679090893,
IMN,118,Isle of Man,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,436,Israel,Advanced economies,Middle East and North Africa,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,0.1471179567623737,0.0375323124428017,0.2770095843804461,0.0966437177236513,0.0385040002060836,0.0827906903452349,0.0981042417380274,0.2089166070467353,0.4950751166047642,3.425145318230791,2.390069455175764,0.4341791862619995,0.2747830973408653,0.3524650710551414,0.2748818312028837,0.0895191337965975,0.0805518953690495,0.2005248608747053,0.3534020398553545,0.7364930383149632,1.964548153792705,1.951086791281974,
ITA,136,Italy,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,2.238064397380309,1.531964053929691,1.982540033187759,1.689734708384065,1.922965395201689,2.231721072685305,1.735104474304245,1.711163820737364,2.424823570397578,2.399103920497662,1.312115112076944,1.297907000741247,1.770235255615185,2.065253598748535,1.68578616327112,1.640475406179406,2.060031296745914,2.3740775298715,2.564248472539793,2.943037758700811,2.346210216328348,2.32943321327186,
JAM,343,Jamaica,EMDEs,Latin America and the Caribbean,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,158,Japan,Advanced economies,East Asia and Pacific,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,0.5872328711306032,0.5534226399971715,0.3650220864247598,0.9032280845585512,0.9441940213670068,1.087871874920952,1.600424137744068,1.685919780034355,1.969001871815044,1.652057927882717,2.019312328530778,1.990929507961989,1.756331134102972,2.256431243595711,2.80538888415221,2.42864475074992,3.75017007870954,3.774545035113955,3.443275953407932,3.676647762076133,3.366959354513036,4.066735460696141,
JOR,439,Jordan,EMDEs,Middle East and North Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,916,Kazakhstan,EMDEs,Europe and Central Asia,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,664,Kenya,EMDEs,Sub-Saharan Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR,826,Kiribati,EMDEs,East Asia and Pacific,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,542,"Korea, Rep.",Advanced economies,East Asia and Pacific,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XKX,967,Kosovo,EMDEs,Europe and Central Asia,Upper middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,443,Kuwait,EMDEs,Middle East and North Africa,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,917,Kyrgyz Republic,EMDEs,Europe and Central Asia,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,544,Lao PDR,EMDEs,East Asia and Pacific,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,941,Latvia,Advanced economies,Europe and Central Asia,High income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,2.229115507501939,2.023290332679341,0.6054517916035106,0.8774257840810189,0.7721462175071002,0.646165846892057,0.661741783923425,1.30385716026863,0.4157350690477964,0.184612095357591,0.128993374888691,0.0040037058805684,0.0227278891482837,0.0097981742680374,0.169947787837533,0.2389193223525755,0.5689521139278803,0.0807810682045336,0.1127843154341058,0.0722708185817378,0.2926769556282398,
LBN,446,Lebanon,EMDEs,Middle East and North Africa,Lower middle income,Balance sheet composition,"Debt securities held by nonresidents, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
