Country Code,IMF Country Code,Country,Country group,Geographical region,Income group,Indicator Type,Series Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
COG,634,"Congo, Rep.",EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,145.02,180.082,163.513,185.31,122.591,99.752,94.725,93.757,69.598,83.836,43.487,34.39,30.198,33.937,42.323,74.184,84.635,88.479,71.223,77.605,102.514,97.764,92.502,100.837
CRI,238,Costa Rica,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,33.685,30.559,40.691,38.984,38.85,39.644,41.438,40.566,41.002,37.321,33.037,26.975,24.007,26.026,28.09,29.513,33.741,35.076,37.436,39.786,44.056,47.064,51.839,56.431,66.912,67.628,62.985,61.119
CIV,662,Cote d'Ivoire,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,84.182,75.16,78.018,73.987,71.172,62.982,56.381,56.718,58.164,57.471,53.533,51.24,46.476,45.612,50.028,24.693,24.624,26.71,29.172,31.118,32.595,35.317,37.216,46.315,50.165,55.28,57.069
HRV,960,Croatia,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,24.01279433244081,26.14316377756393,25.32822811030215,23.337,30.017,35.445,36.596,36.453,37.834,39.941,40.887,38.366,37.064,38.891,48.094,56.958,63.298,69.086,79.961,83.602,83.012,79.472,76.34,73.067,70.88,86.77,78.118,68.162,63.517
CUB,928,Cuba,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,354,Curacao,EMDEs,Latin America and the Caribbean,High income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,423,Cyprus,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,46.749,48.828,53.479,54.986,55.662,55.978,57.524,61.01,63.006,64.687,64.029,59.031,53.15,44.126,52.821,55.34,64.806,79.152,102.652,108.758,106.799,102.607,92.624,101.141,93.048,114.929,99.251,85.595,77.414
CZE,935,Czechia,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,13.572,11.577,12.194,13.956,15.184,16.989,22.706,25.832,28.158,28.367,27.702,27.56,27.325,28.118,33.356,37.068,39.722,44.151,44.42,41.854,39.695,36.581,34.235,32.058,30.049,37.656,42.018,44.169,44.183
DNK,128,Denmark,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",62.0252027358265,62.8359968035563,66.77,78.627,75.237,71.393,68.261,64.278,60.279,56.764,52.354,48.508,49.081,46.15,44.156,37.412,31.549,27.346,33.313,40.182,42.588,46.071,44.894,44.046,44.27,39.774,37.193,35.893,34.0,33.685,42.275,36.018,29.83,30.377
DJI,611,Djibouti,EMDEs,Middle East and North Africa,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,,,,,,,,,,29.532,27.884,25.682,25.05,24.573,26.856,40.26,45.923,47.99,47.462,41.125,41.516,40.168,67.934,60.788
DMA,321,Dominica,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",54.099,56.856,53.979,53.358,55.903,57.424,53.682,47.745,56.274,61.819,68.858,98.505,97.875,94.918,86.163,82.009,77.362,71.765,64.358,62.507,66.829,69.681,73.107,73.927,72.127,68.873,76.538,84.011,85.631,97.678,112.458,108.475,102.853,97.223
DOM,243,Dominican Republic,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,13.848,13.249,15.977,16.707,20.351,21.487,48.15,34.346,38.322,36.022,32.907,33.607,36.734,37.311,39.053,42.32,46.715,44.911,44.687,46.591,48.906,50.465,53.579,71.54,63.226,59.547,60.929
ECU,248,Ecuador,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,,63.803,55.043,47.198,40.2,35.758,33.094,29.648,24.873,19.667,18.436,18.607,18.776,22.908,27.703,35.971,45.617,46.953,49.091,51.656,63.079,61.578,56.96,54.666
EGY,469,"Egypt, Arab Rep.",EMDEs,Middle East and North Africa,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,73.824,72.398,71.687,79.146,85.776,97.095,96.512,98.263,85.924,76.268,66.761,69.45,69.59,72.83,69.862,79.812,80.874,83.754,91.586,97.8,87.949,80.092,86.222,89.903,88.534,95.91
SLV,253,El Salvador,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,43.329,36.361,31.868,30.549,28.041,28.548,27.791,25.652,27.995,29.551,37.842,43.8,45.962,46.813,46.286,52.559,52.197,54.212,65.778,66.794,65.598,69.994,69.655,71.791,73.464,75.214,77.136,76.961,77.906,95.365,87.955,83.346,83.799
GNQ,642,Equatorial Guinea,EMDEs,Sub-Saharan Africa,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",157.004,169.465,136.87,152.575,215.973,136.874,91.186,46.261,59.233,60.478,36.627,25.477,19.447,6.713,4.526,2.849,1.22,0.754,0.488,4.337,7.894,7.17,7.097,6.272,12.56,31.657,41.139,36.235,41.207,43.189,49.386,42.109,34.615,42.448
ERI,643,Eritrea,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,219.102,238.566,243.438,263.987,193.512,205.371,199.046,201.28,259.667,207.054,201.787,171.569,171.577,232.428,204.483,271.409,251.228,290.386,267.092,260.393,,,,
EST,939,Estonia,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,8.659,7.298,6.033,5.398,5.933,5.114,4.772,5.662,5.6,5.113,4.7,4.629,3.765,4.51,7.24,6.661,6.16,9.837,10.228,10.624,10.069,9.997,9.122,8.204,8.491,18.572,17.753,18.487,20.741
SWZ,734,Eswatini,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,14.543,12.682,12.142,11.198,12.288,15.152,16.21,17.712,21.037,16.714,17.154,14.557,13.162,14.245,15.675,14.188,10.303,13.829,14.168,14.382,14.707,13.86,19.252,24.866,27.626,33.855,39.513,40.991,40.183,40.952,37.814
ETH,644,Ethiopia,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"General government gross debt, % of GDP",,,87.935,140.963,155.164,146.579,132.798,80.26,89.288,97.781,93.633,97.325,107.363,103.691,103.104,78.239,78.062,43.042,41.798,29.96,39.436,44.565,39.358,44.104,44.152,50.743,51.803,55.278,58.449,54.699,53.697,53.767,47.086,37.972
FJI,819,Fiji,EMDEs,East Asia and Pacific,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,,44.303,45.929,48.765,49.094,50.321,54.395,37.919,34.721,35.921,41.934,44.538,46.444,45.894,45.318,50.325,46.437,47.932,51.501,53.355,50.977,48.625,47.399,46.207,44.275,44.556,43.427,45.767,48.954,63.625,83.252,91.046,82.727
FIN,172,Finland,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",13.856,21.894,39.288,54.134,56.13,55.151,55.306,52.215,46.827,44.011,42.43,40.892,40.116,42.688,42.572,39.865,37.997,33.904,32.561,41.531,50.114,51.934,56.698,59.621,64.457,68.332,68.023,66.043,64.843,64.877,74.738,72.585,73.548,76.71
FRA,132,France,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",35.585,36.475,40.222,46.554,49.887,56.104,59.995,61.426,61.351,60.5,58.881,58.341,60.258,64.415,65.938,67.382,64.611,64.537,68.777,83.04,85.256,87.837,90.602,93.412,94.889,95.582,97.958,98.131,97.783,97.426,114.65,112.968,111.788,110.635
GAB,646,Gabon,EMDEs,Sub-Saharan Africa,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",89.994,89.348,87.87,90.135,71.266,73.36,64.549,57.04,87.585,73.086,72.497,80.979,81.07,70.241,60.301,41.7,34.884,39.237,20.053,25.992,21.295,21.425,21.442,31.113,34.063,44.703,64.199,62.886,61.077,59.962,78.293,65.816,63.647,70.482
GMB,648,"Gambia, The",EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,73.25,75.23,93.875,91.694,81.303,82.596,87.344,38.023,39.528,38.868,42.949,49.241,49.492,58.244,71.086,69.369,80.948,86.979,83.596,82.967,85.888,83.113,82.856,71.728
GEO,915,Georgia,EMDEs,Europe and Central Asia,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,58.516,52.984,50.264,54.552,44.277,35.322,28.279,22.536,26.346,33.649,31.448,27.687,28.123,28.942,30.335,36.015,39.465,38.894,38.221,40.049,59.559,49.094,39.169,39.232
DEU,134,Germany,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",,38.985,41.454,45.095,47.537,54.902,57.794,58.867,59.535,60.387,59.34,58.193,59.946,63.538,65.201,67.546,66.887,64.158,65.682,73.157,81.995,79.417,80.745,78.322,75.279,71.947,68.955,65.204,61.914,59.58,68.773,68.986,66.077,64.278
GHA,652,Ghana,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",19.157,18.657,23.096,37.155,55.155,51.077,46.047,48.666,40.572,55.73,80.17,61.919,57.96,52.847,41.107,33.993,18.509,22.549,24.644,26.792,34.507,31.264,35.351,42.93,50.111,53.896,55.942,56.984,61.976,58.344,72.337,79.159,93.256,86.07
GRC,174,Greece,Advanced economies,Europe and Central Asia,High income,Government debt sustainability,"General government gross debt, % of GDP",73.155,74.683,79.968,100.288,98.296,98.99,101.336,99.451,97.425,98.907,104.934,107.081,104.863,101.456,102.873,107.395,103.612,103.103,109.415,126.745,147.494,175.219,162.115,178.843,181.753,179.08,183.698,183.205,190.674,185.536,213.152,201.133,179.492,168.826
GRD,328,Grenada,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,42.028,40.069,45.284,45.685,43.082,43.869,41.428,40.271,34.484,41.626,44.608,79.09,79.562,94.694,87.312,92.923,89.056,83.913,91.094,96.216,102.782,101.501,105.437,99.34,90.1,81.568,70.403,64.015,58.549,71.411,69.891,62.762,61.998
GTM,258,Guatemala,EMDEs,Latin America and the Caribbean,Upper middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,17.999,19.11,17.362,19.803,20.553,20.017,20.86,20.779,19.57,22.78,24.006,23.769,24.557,25.035,24.651,24.803,24.956,25.093,26.43,26.414,31.493,30.761,29.201,27.837
GIN,656,Guinea,EMDEs,Sub-Saharan Africa,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",71.605,70.857,62.001,68.912,71.28,66.534,67.677,67.868,75.938,92.251,91.492,90.436,82.61,81.572,86.866,97.915,95.222,60.8,58.463,61.306,68.853,58.082,27.185,33.967,35.158,44.389,43.009,41.884,39.267,38.576,47.793,42.717,40.178,40.311
GNB,654,Guinea-Bissau,EMDEs,Sub-Saharan Africa,Low income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,94.333,109.103,109.897,217.139,204.442,197.471,183.384,201.959,203.651,190.407,163.97,148.815,148.258,61.726,45.619,47.388,49.645,60.356,56.572,59.309,51.948,59.238,65.301,77.749,78.803,80.357,77.806
GUY,336,Guyana,EMDEs,Latin America and the Caribbean,High income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,101.335,108.037,97.104,97.23,104.646,105.078,95.617,91.77,90.741,74.498,46.993,47.598,51.691,52.52,51.189,44.297,41.054,38.284,41.825,43.844,42.894,47.033,43.562,51.082,43.21,25.106,27.038
HTI,263,Haiti,EMDEs,Latin America and the Caribbean,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,26.234,24.012,24.146,32.455,28.754,31.951,37.794,30.449,29.709,32.163,24.436,33.921,19.411,24.902,22.293,24.057,25.111,21.354,23.889,24.386,22.516,24.113,26.53,22.321,28.863,28.906,25.919
HND,268,Honduras,EMDEs,Latin America and the Caribbean,Lower middle income,Government debt sustainability,"General government gross debt, % of GDP",236.543,135.415,123.197,111.737,85.496,65.378,64.643,70.841,67.421,75.758,65.758,63.417,64.248,67.757,60.906,55.606,39.202,24.022,22.323,23.678,21.697,24.647,27.086,37.317,35.227,38.319,39.423,41.285,42.408,42.927,52.399,50.2,49.154,44.496
HKG,532,"Hong Kong SAR, China",Advanced economies,East Asia and Pacific,High income,Government debt sustainability,"General government gross debt, % of GDP",,,,,,,,,,,,,,,1.925,1.709,1.417,1.19,0.991,0.662,0.618,0.573,0.543,0.517,0.065,0.062,0.059,0.055,0.052,0.267,0.997,1.938,4.282,6.457
