Country Code,IMF Country Code,Country,Country group,Geographical region,Income group,Indicator Type,Series Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
BFA,748,Burkina Faso,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDI,618,Burundi,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPV,624,Cabo Verde,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHM,522,Cambodia,EMDEs,East Asia and Pacific,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMR,622,Cameroon,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,156,Canada,Advanced economies,North America,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,58.94912868641014,60.41828488176566,56.8574243438748,53.2398485610409,52.78732970567367,54.12345826501684,56.55423396991064,60.44330695973348,65.01478641085279,66.56728958250653,66.51104395072899,69.39180065299581,71.3903418086004,68.79727382252273,68.81204789994794,71.2976785627187,71.62232116656803
CYM,377,Cayman Islands,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAF,626,Central African Rep.,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,628,Chad,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,228,Chile,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,99.5012088685928,99.4825675152631,99.10332837407005,98.74776228318156,98.99754482163368,98.33332474829167,97.48079424105934,96.36997628394928,96.6581823152518,94.6598247107594,93.51152247745124,94.77538793259288,95.61051458413117,94.86871545765294,91.93976584938744,91.11836108448682,90.33009533490782,90.9827641437117,92.967993794831,92.47981337180042,92.33944287263786
CHN,924,China,EMDEs,East Asia and Pacific,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,233,Colombia,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,100.0,98.99249891957736,97.08930466061794,95.18609195283956,92.44276933631376,93.45352647053504,94.31343516151976,93.82269143111758,93.95507018349116,92.8866660675234,93.66237967565338,94.3061940535613,96.6510636026144,95.94353165521191,96.09267195895885,96.3132978541938,96.49955781950852,96.86658366401272,97.28767559956526,97.50052085571372,97.66154452138896
COM,632,Comoros,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD,636,"Congo, Dem. Rep.",EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COG,634,"Congo, Rep.",EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRI,238,Costa Rica,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,99.854814458157,99.85716278876392,99.69830355404493,99.8743458119943,99.63283014265804,99.40884971710854,99.89062387213517,98.97232942947048,99.45660797186532,99.54188571885416,99.7065454183368,99.80643848982322,99.87038982625292,99.72486608129974,99.73014612847744,99.46011648530047,99.25605463826273,99.53515990635164,99.50080295992416,99.53152614016945,99.56211066370795
CIV,662,Cote d'Ivoire,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,960,Croatia,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,99.96285474020668,99.9752712313566,99.96805861637036,99.9096685784612,99.48659559142308,99.50839207920498,98.5146006732502,93.8015250743638,91.76214699549628,90.9277435931523,91.9393675640912,90.59076911718032,91.3535221291668,92.51196047946128,92.44113791764993,92.7292714389831,94.14505687706948,94.62876110332854,94.47278787593704,94.2348110097359,93.43582977873372,91.15449664865372,89.0381329749569,87.84473972156937,4.607394866923091
CUB,928,Cuba,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,354,Curacao,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,423,Cyprus,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.89369282770858,66.97707317942952,66.7170246904327,68.42330243577993,67.7488227286455
CZE,935,Czechia,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,49.24360304438112,53.24794498728567,54.44996346583506,52.07897681511145,49.37379056606691,48.79045054039675,48.62694983499362,45.60720697713442,47.21742183106399,60.71871372756518,59.5537045608362
DNK,128,Denmark,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,611,Djibouti,EMDEs,Middle East and North Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMA,321,Dominica,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,243,Dominican Republic,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,248,Ecuador,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,469,"Egypt, Arab Rep.",EMDEs,Middle East and North Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV,253,El Salvador,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99995070499256,100.0,100.0
GNQ,642,Equatorial Guinea,EMDEs,Sub-Saharan Africa,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,643,Eritrea,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,939,Estonia,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,734,Eswatini,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETH,644,Ethiopia,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,819,Fiji,EMDEs,East Asia and Pacific,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,172,Finland,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.43606566453506,28.69851056717305,29.58127965173887,32.56618385200058,33.62250749459853,30.2370449269974
FRA,132,France,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,646,Gabon,EMDEs,Sub-Saharan Africa,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMB,648,"Gambia, The",EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEO,915,Georgia,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,96.88196829015602,95.05578365412092,95.48961092687036,95.15486525769656,95.0146208706742,93.89752398642771,93.750306057676,93.38032802527806,94.8710629010149,93.75084901867386,91.3201146533549,89.93226301394301,89.3208715435561,92.22433952325528,90.76895576404436,89.30684019850004,88.49816582505099
DEU,134,Germany,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,27.98681826108443,,,19.20291226286466,21.11530205154216,21.54325651958511,20.56242109220342,19.73175751052164,18.27396816202241,19.19107514904348,18.46318216080888,18.10856049526422,16.9629480504334,18.34536241128741,16.3166815546764,16.56171456642701,15.45694761661341,15.3333714409008,16.22062661911093,13.62292472546161,14.85366471736471,15.33554823407505,14.21727203338824
GHA,652,Ghana,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,174,Greece,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,328,Grenada,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,258,Guatemala,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,656,Guinea,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNB,654,Guinea-Bissau,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,336,Guyana,EMDEs,Latin America and the Caribbean,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HTI,263,Haiti,EMDEs,Latin America and the Caribbean,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,268,Honduras,EMDEs,Latin America and the Caribbean,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,532,"Hong Kong SAR, China",Advanced economies,East Asia and Pacific,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9219429413918,81.56928498587324,80.62526066021346,81.14053067515938
HUN,944,Hungary,EMDEs,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,72.90800778843487,69.84234718835276,61.9350644971648,65.5573630637968,67.61197357248501,68.94077604303641,84.04584963796903,83.45065944025991,80.81749445263753,80.46112890281384,77.50680641571661,75.7073429582681,76.74377381372793,76.70358603433583,79.33042005080861,77.86742787780247,76.49307194554122,76.27950571248564,84.45398047279109,87.0465439839789,86.06444033746601,83.29442812502306
ISL,176,Iceland,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,534,India,EMDEs,South Asia,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,81.81756216654996,83.32113622154479,84.65061405379991,82.89973853778939,81.4888527226024,81.96989140164013,77.96010973755872,80.59040400254844,73.3628561949993,71.26549025253884,68.7838228973889,63.62067689527171,63.61547616507487,65.49958038132146,66.86175089199713,67.99903780380262,70.21245984860272,69.28489168717033
IDN,536,Indonesia,EMDEs,East Asia and Pacific,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,429,"Iran, Islamic Rep.",EMDEs,Middle East and North Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,433,Iraq,EMDEs,Middle East and North Africa,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,178,Ireland,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMN,118,Isle of Man,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,436,Israel,Advanced economies,Middle East and North Africa,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA,136,Italy,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,343,Jamaica,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPN,158,Japan,Advanced economies,East Asia and Pacific,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,439,Jordan,EMDEs,Middle East and North Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAZ,916,Kazakhstan,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,89.12399590425146,87.87415449458034,87.12366325529347,88.82530158448571,90.29344048062224,88.97057886307479,87.91383223204349,86.957957298151,87.47984517702037,87.14732374907825,46.68372980397147,83.5547969102386
KEN,664,Kenya,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR,826,Kiribati,EMDEs,East Asia and Pacific,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,542,"Korea, Rep.",Advanced economies,East Asia and Pacific,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,99.35469888359609,97.92723697220354,96.81406297082778,96.06963038055407,94.8172988853057,93.63760786801768,92.2756983772845,89.88615376931288,94.26690335492889,84.18961374099162,83.21399651134244,81.87580146041478,78.24711873752771,77.02255893652169,73.80121324226934,72.09038700889056,72.69409250932726,73.51916684214326,75.2248144134544,71.23687107042264,70.87808911820696,71.09454413591321,67.96061298712998,65.65659464498093,67.26288525743456,69.45902625720827
XKX,967,Kosovo,EMDEs,Europe and Central Asia,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,443,Kuwait,EMDEs,Middle East and North Africa,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KGZ,917,Kyrgyz Republic,EMDEs,Europe and Central Asia,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,99.7060440570484,100.0,99.92233080940088,99.92400822882324,99.5918495839794,99.63048628215331,99.92314003128703,99.6495009088682,98.81638181739702,98.7000072599318,99.05579026480363,99.18861371925908,98.9650446802042,99.0154701582192,98.42481268938128,98.89748192615706,98.7754643721575,98.9223827214998,98.90495016593091
LAO,544,Lao PDR,EMDEs,East Asia and Pacific,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVA,941,Latvia,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,35.75147319640712,25.72736275795616,18.9743320835846,10.51694396527739,13.7897324171834,11.40992522093814,10.43022614451186,,
LBN,446,Lebanon,EMDEs,Middle East and North Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSO,666,Lesotho,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,668,Liberia,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBY,672,Libya,EMDEs,Middle East and North Africa,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIE,147,Liechtenstein,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTU,946,Lithuania,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,26.56936481530071,22.29168549392741,16.46350431805694,15.62477014304893,16.39566862266963,14.09926473329618,10.85634658666349,7.001461641779253,11.47926471434805
LUX,137,Luxembourg,Advanced economies,Europe and Central Asia,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC,546,"Macao SAR, China",Advanced economies,East Asia and Pacific,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDG,674,Madagascar,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MWI,676,Malawi,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,548,Malaysia,EMDEs,East Asia and Pacific,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDV,556,Maldives,EMDEs,South Asia,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLI,678,Mali,EMDEs,Sub-Saharan Africa,Low income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLT,181,Malta,Advanced economies,Middle East and North Africa,High income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL,867,Marshall Islands,EMDEs,East Asia and Pacific,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,682,Mauritania,EMDEs,Sub-Saharan Africa,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,684,Mauritius,EMDEs,Sub-Saharan Africa,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,273,Mexico,EMDEs,Latin America and the Caribbean,Upper middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,99.03507287630752,98.97948039058616,95.7189404544052,94.12619330024047,92.67991053812464,89.55972280177554,74.02871163119217,67.74306196208863,64.48993281915938,61.43109740337113,52.64317821122199,52.93608372162281,53.62587600949603,56.21607794042428,59.04861187326451,58.73853833986306,58.3281311957875,58.72250073276288,61.4886633448682,64.82311727225056,63.57707419418467,61.68722114039671
FSM,868,"Micronesia, Fed. States",EMDEs,East Asia and Pacific,Lower middle income,External and private sector debt,"External debt in foreign currency, % of total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
